,0,1,2,3
319,0.00012801144,0.9994387,0.00022435744,0.00020896345
320,0.00010236689,0.99954766,0.00015800027,0.00019200584
321,0.00018967882,0.9991893,0.0002652679,0.00035577363
322,0.00013930447,0.99940455,0.00019481884,0.0002612883
323,0.00012324365,0.99947304,0.0001602571,0.00024345248
324,0.00014333504,0.99942684,0.00018719924,0.00024260778
325,0.00010614167,0.9995728,0.00013454969,0.00018643193
326,6.601587e-05,0.9997365,8.1557984e-05,0.000115953204
327,9.781126e-05,0.99957246,0.00017138259,0.00015837062
328,0.000102302605,0.99959475,0.0001552194,0.0001477281
329,7.983385e-05,0.9997036,9.8754696e-05,0.00011778263
330,0.0001121115,0.99958736,0.00013868236,0.00016189244
331,0.00010129954,0.9996158,0.00016349534,0.000119337725
332,0.00033853538,0.99847525,0.0006418911,0.00054431177
333,0.00024197492,0.99891424,0.00046296814,0.00038079906
334,9.601668e-05,0.9995436,0.00020928516,0.0001511027
335,0.00024117314,0.99884737,0.00054715277,0.0003642585
336,0.00020743885,0.9987637,0.00038542284,0.0006434336
337,0.0004728909,0.99779177,0.00090391363,0.00083148474
338,0.000202185,0.9989641,0.0004477001,0.00038601985
339,0.00020825266,0.99884427,0.00057505444,0.00037240473
340,0.0003358787,0.9984817,0.00061776955,0.00056468253
341,0.00019926771,0.99905187,0.00042354324,0.00032528088
342,0.00025130244,0.998747,0.0006061896,0.00039547792
343,0.00020150967,0.9988533,0.00034293137,0.00060218055
344,0.00035918743,0.99822503,0.0007828174,0.0006329511
